workload,system,horizon,train_accesses,total_cycles,average_latency,speedup,accuracy,late_prefetch_rate,cycles_hidden,fraction_of_ideal_gain,predictor_overhead,predictor_queue_stalls,average_queue_wait,maximum_queue_wait,dropped_predictions,predictor_queue_depth,port_stalls,update_count,prefetches_issued,bandwidth_bytes,storage_bytes,ideal_speedup,collision_rate,aliasing_rate,counter_bits,signature_bits,table_size
LongHigherOrder,ContextSignature,16,3360,11929,8.284027777777778,1.107050046106128,0.9669943820224719,0.20930232558139536,5649,0.14942725956831424,4320,0,0.0,0,0,0,0,1440,43,344,32800,1.7164023914738757,0.0014952153110047847,0.0423728813559322,8,64,2048
LongHigherOrder,ContextSignature,16,3360,11789,8.186805555555555,1.1201967936211723,0.9922752808988764,0.3181818181818182,5790,0.16777832549370458,4320,0,0.0,0,0,0,0,1440,44,352,32784,1.7164023914738757,0.0002990430622009569,0.00819672131147541,8,32,2048
LongHigherOrder,ContextSignature,16,3360,11930,8.284722222222221,1.1069572506286671,0.9754213483146067,0.23255813953488372,5648,0.14929772974182962,4320,0,0.0,0,0,0,0,1440,43,344,32776,1.7164023914738757,0.0011961722488038277,0.03361344537815126,8,16,2048
LongHigherOrder,ContextSignature,16,3360,12187,8.463194444444444,1.0836136867153525,0.9585674157303371,0.2926829268292683,5389,0.11671329927211943,4320,0,0.0,0,0,0,0,1440,41,328,32774,1.7164023914738757,0.0014952153110047847,0.0423728813559322,8,12,2048
LongHigherOrder,ContextSignature,16,3360,12872,8.938888888888888,1.0259477936606587,0.8581460674157303,0.16666666666666666,4699,0.03621957990295863,4320,0,0.0,0,0,0,0,1440,36,288,32772,1.7164023914738757,0.005980861244019139,0.1941747572815534,8,8,2048
