workload,predictor,budget_bytes,storage_bytes,accuracy,speedup,coverage,within_budget,category,horizon,train_fraction,trace_length,prefetch_precision,late_prefetch_rate,mean_lead_time,mean_slack,cache_pollution,bandwidth_bytes,average_memory_latency,total_cycles,cycles_hidden,predictor_overhead,fraction_of_ideal_gain,prediction_attempts,wrong_predictions
hash_table_size65536_seed0_loads,Markov-N-H16,32768,32768,0.0,0.9999421033840572,0.008,True,hash,16,0.7,5000,0.0,0.0,0.0,0.0,0,96,138.17733333333334,207266,0,0,0.0,16,16
hash_table_size65536_seed0_loads,VLDP,32768,32768,0.0,1.0,0.0,True,hash,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,138.16933333333333,207254,0,0,0.0,0,0
hash_table_size65536_seed0_loads,SPP,32768,32768,0.0,1.0,0.0,True,hash,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,138.16933333333333,207254,0,0,0.0,0,0
hash_table_size65536_seed0_loads,GMC,32768,32768,0.0,1.0002944114907357,0.056666666666666664,True,hash,16,0.7,5000,0.011764705882352941,0.0,4807.0,4657.0,3,680,138.12866666666667,207193,146,0,0.0,85,85
hash_table_size65536_seed0_loads,HashedContext-H16,65536,65664,0.0,0.9967968449403617,0.536,True,hash,16,0.7,5000,0.0012437810945273632,0.0,1358.0,1208.0,30,6432,138.61333333333334,207920,146,0,0.0,848,848
hash_table_size65536_seed0_loads,Markov-N-H16,65536,65536,0.0,0.9998697420409974,0.018,True,hash,16,0.7,5000,0.0,0.0,0.0,0.0,1,216,138.18733333333333,207281,0,0,0.0,35,35
hash_table_size65536_seed0_loads,VLDP,65536,55488,0.0,1.0,0.0,True,hash,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,138.16933333333333,207254,0,0,0.0,0,0
hash_table_size65536_seed0_loads,SPP,65536,55920,0.0,1.0,0.0,True,hash,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,138.16933333333333,207254,0,0,0.0,0,0
hash_table_size65536_seed0_loads,GMC,65536,65536,0.0,1.0002557902712825,0.062,True,hash,16,0.7,5000,0.010752688172043012,0.0,4808.0,4658.0,0,744,138.134,207201,146,0,0.0,96,96
linked_list_size65536_seed0_loads,HashedContext-H16,2048,2176,0.0,0.9882226632397436,0.4826666666666667,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,5792,40.98266666666667,61474,0,0,0.0,1484,1484
linked_list_size65536_seed0_loads,Markov-N-H16,2048,2048,0.0,1.0,0.0,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,40.5,60750,0,0,0.0,0,0
linked_list_size65536_seed0_loads,VLDP,2048,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,SPP,2048,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,GMC,2048,976,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,HashedContext-H16,4096,4224,0.0,0.9852256693858354,0.6073333333333333,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,7288,41.10733333333334,61661,0,0,0.0,1484,1484
linked_list_size65536_seed0_loads,Markov-N-H16,4096,4096,0.0,1.0,0.0,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,40.5,60750,0,0,0.0,0,0
linked_list_size65536_seed0_loads,VLDP,4096,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,SPP,4096,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,GMC,4096,976,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,HashedContext-H16,8192,8320,0.0,0.9813899389357371,0.768,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,9216,41.268,61902,0,0,0.0,1484,1484
linked_list_size65536_seed0_loads,Markov-N-H16,8192,8192,0.0,1.0,0.0,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,40.5,60750,0,0,0.0,0,0
linked_list_size65536_seed0_loads,VLDP,8192,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,SPP,8192,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,GMC,8192,976,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,HashedContext-H16,16384,16512,0.0,0.9793016732759454,0.856,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,10272,41.356,62034,0,0,0.0,1449,1449
linked_list_size65536_seed0_loads,Markov-N-H16,16384,16384,0.0,1.0,0.0,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,40.5,60750,0,0,0.0,0,0
linked_list_size65536_seed0_loads,VLDP,16384,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,SPP,16384,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,GMC,16384,976,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,HashedContext-H16,32768,32896,0.0,0.981754714846717,0.7526666666666667,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,9032,41.25266666666667,61879,0,0,0.0,1226,1226
linked_list_size65536_seed0_loads,Markov-N-H16,32768,32768,0.0,1.0,0.0,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,40.5,60750,0,0,0.0,0,0
linked_list_size65536_seed0_loads,VLDP,32768,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,SPP,32768,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,GMC,32768,976,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,HashedContext-H16,65536,65664,0.0,0.9873553504095697,0.5186666666666667,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,6224,41.01866666666667,61528,0,0,0.0,831,831
linked_list_size65536_seed0_loads,Markov-N-H16,65536,65536,0.0,1.0,0.0,True,pointer_chasing,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,40.5,60750,0,0,0.0,0,0
linked_list_size65536_seed0_loads,VLDP,65536,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,SPP,65536,64,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
linked_list_size65536_seed0_loads,GMC,65536,976,1.0,4.085406859448554,0.24733333333333332,True,pointer_chasing,16,0.7,5000,1.0,0.2560646900269542,130.33153638814017,-19.66846361185984,0,2968,9.913333333333334,14870,46251,0,0.0,1484,0
matrix_scan_size512_seed0_loads,HashedContext-H16,2048,2176,0.0,0.9838225777986941,0.36666666666666664,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,4400,22.665333333333333,33998,0,0,0.0,1484,1484
matrix_scan_size512_seed0_loads,Markov-N-H16,2048,2048,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,VLDP,2048,128,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,SPP,2048,80,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,GMC,2048,1712,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,HashedContext-H16,4096,4224,0.0,0.9813114273140677,0.4246666666666667,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,5096,22.723333333333333,34085,0,0,0.0,1484,1484
matrix_scan_size512_seed0_loads,Markov-N-H16,4096,4096,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,VLDP,4096,128,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,SPP,4096,80,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,GMC,4096,1712,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,HashedContext-H16,8192,8320,0.0,0.9744501092498179,0.5846666666666667,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,7016,22.883333333333333,34325,0,0,0.0,1482,1482
matrix_scan_size512_seed0_loads,Markov-N-H16,8192,8192,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,VLDP,8192,128,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,SPP,8192,80,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,GMC,8192,1712,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,HashedContext-H16,16384,16512,0.0,0.9693386657392917,0.7053333333333334,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,8464,23.004,34506,0,0,0.0,1427,1427
matrix_scan_size512_seed0_loads,Markov-N-H16,16384,16384,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,VLDP,16384,128,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,SPP,16384,80,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,GMC,16384,1712,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,HashedContext-H16,32768,32896,0.0,0.9711962833914053,0.6613333333333333,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,7936,22.96,34440,0,0,0.0,1208,1208
matrix_scan_size512_seed0_loads,Markov-N-H16,32768,32768,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,VLDP,32768,128,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,SPP,32768,80,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,GMC,32768,1712,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,HashedContext-H16,65536,65664,0.0,0.9789849558040157,0.4786666666666667,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,5744,22.777333333333335,34166,0,0,0.0,833,833
matrix_scan_size512_seed0_loads,Markov-N-H16,65536,65536,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,VLDP,65536,128,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
matrix_scan_size512_seed0_loads,SPP,65536,80,0.0,1.0,0.0,True,dynamic_programming,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,22.298666666666666,33448,0,0,0.0,0,0
matrix_scan_size512_seed0_loads,GMC,65536,1712,1.0,2.281115733478824,0.124,True,dynamic_programming,16,0.7,5000,1.0,0.5,106.22043010752688,-43.77956989247312,0,1488,9.775333333333334,14663,18971,0,0.0,1484,0
pointer_chase_size65536_seed0_loads,HashedContext-H16,2048,2176,0.7452830188679245,1.313225466056982,0.402,True,pointer_chasing,16,0.7,5000,0.9966832504145937,0.4193011647254576,254.01830282861897,104.01830282861897,1,4824,15.162666666666667,22744,86111,0,1.090438182883744,1484,378
pointer_chase_size65536_seed0_loads,Markov-N-H16,2048,2048,1.0,1.0586984262016164,0.09066666666666667,True,pointer_chasing,16,0.7,5000,1.0,0.35294117647058826,252.55882352941177,102.55882352941177,0,1088,18.808,28212,19456,0,0.20434802447953554,136,0
pointer_chase_size65536_seed0_loads,VLDP,2048,2048,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,SPP,2048,2048,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,GMC,2048,2048,1.0,1.0586984262016164,0.09066666666666667,True,pointer_chasing,16,0.7,5000,1.0,0.35294117647058826,252.55882352941177,102.55882352941177,0,1088,18.808,28212,19456,0,0.20434802447953554,136,0
pointer_chase_size65536_seed0_loads,HashedContext-H16,4096,4224,0.8962264150943396,1.32605221097496,0.4,True,pointer_chasing,16,0.7,5000,1.0,0.39666666666666667,248.18833333333333,98.18833333333333,0,4800,15.016,22524,86190,0,1.1350921907354832,1484,154
pointer_chase_size65536_seed0_loads,Markov-N-H16,4096,4096,1.0,1.0723825937096079,0.128,True,pointer_chasing,16,0.7,5000,1.0,0.4895833333333333,250.59895833333334,100.59895833333333,0,1536,18.568,27852,27186,0,0.25198699502536104,272,0
pointer_chase_size65536_seed0_loads,VLDP,4096,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,SPP,4096,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,GMC,4096,4096,1.0,1.0723825937096079,0.128,True,pointer_chasing,16,0.7,5000,1.0,0.4895833333333333,250.59895833333334,100.59895833333333,0,1536,18.568,27852,27186,0,0.25198699502536104,272,0
pointer_chase_size65536_seed0_loads,HashedContext-H16,8192,8320,0.9535040431266847,1.3508208583962733,0.42133333333333334,True,pointer_chasing,16,0.7,5000,1.0,0.3876582278481013,237.70411392405063,87.70411392405063,0,5056,14.740666666666666,22111,90775,0,1.2213197865519474,1484,69
pointer_chase_size65536_seed0_loads,Markov-N-H16,8192,8192,1.0,1.1272644927536233,0.18666666666666668,True,pointer_chasing,16,0.7,5000,1.0,0.4107142857142857,241.11428571428573,91.11428571428571,0,2240,17.664,26496,40084,0,0.44304846592082836,544,0
pointer_chase_size65536_seed0_loads,VLDP,8192,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,SPP,8192,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,GMC,8192,8192,1.0,1.1272644927536233,0.18666666666666668,True,pointer_chasing,16,0.7,5000,1.0,0.4107142857142857,241.11428571428573,91.11428571428571,0,2240,17.664,26496,40084,0,0.44304846592082836,544,0
pointer_chase_size65536_seed0_loads,HashedContext-H16,16384,16512,0.9764150943396226,1.3459510612410437,0.424,True,pointer_chasing,16,0.7,5000,1.0,0.4088050314465409,237.02987421383648,87.02987421383648,0,5088,14.794,22191,91251,0,1.2043664627120685,1484,35
pointer_chase_size65536_seed0_loads,Markov-N-H16,16384,16384,1.0,1.2859726168948593,0.37933333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.37258347978910367,241.76977152899823,91.76977152899825,0,4552,15.484,23226,81455,0,0.9955622850429738,1104,0
pointer_chase_size65536_seed0_loads,VLDP,16384,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,SPP,16384,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,GMC,16384,16384,1.0,1.2859726168948593,0.37933333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.37258347978910367,241.76977152899823,91.76977152899825,0,4552,15.484,23226,81455,0,0.9955622850429738,1104,0
pointer_chase_size65536_seed0_loads,HashedContext-H16,32768,32896,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,Markov-N-H16,32768,32768,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,VLDP,32768,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,SPP,32768,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,GMC,32768,32768,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,HashedContext-H16,65536,65664,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,Markov-N-H16,65536,44000,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,VLDP,65536,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,SPP,65536,2752,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
pointer_chase_size65536_seed0_loads,GMC,65536,43968,1.0,1.2872473387062018,0.38133333333333336,True,pointer_chasing,16,0.7,5000,1.0,0.3723776223776224,241.3618881118881,91.3618881118881,0,4576,15.468666666666667,23203,81895,0,1.0,1484,0
quicksort_size65536_seed0_loads,HashedContext-H16,2048,2176,0.0,0.9777955911823647,0.36933333333333335,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,4432,16.633333333333333,24950,0,0,0.0,1484,1484
quicksort_size65536_seed0_loads,Markov-N-H16,2048,2048,0.0,0.999959011353855,0.0006666666666666666,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,8,16.264666666666667,24397,0,0,0.0,5,5
quicksort_size65536_seed0_loads,VLDP,2048,2048,0.0,1.0,0.0,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,16.264,24396,0,0,0.0,0,0
quicksort_size65536_seed0_loads,SPP,2048,2048,0.2702702702702703,1.043723795670403,0.01,True,sorting,16,0.7,5000,1.0,0.6,101.66666666666667,-48.333333333333336,0,120,15.582666666666666,23374,1040,0,0.0,37,27
quicksort_size65536_seed0_loads,GMC,2048,2048,0.0,0.9987309125148401,0.020666666666666667,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,248,16.284666666666666,24427,0,0,0.0,31,31
quicksort_size65536_seed0_loads,HashedContext-H16,4096,4224,0.0,0.9778739778739779,0.368,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,4416,16.632,24948,0,0,0.0,1484,1484
quicksort_size65536_seed0_loads,Markov-N-H16,4096,4096,0.0,0.999959011353855,0.0006666666666666666,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,8,16.264666666666667,24397,0,0,0.0,5,5
quicksort_size65536_seed0_loads,VLDP,4096,4096,0.0,1.0,0.0,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,16.264,24396,0,0,0.0,0,0
quicksort_size65536_seed0_loads,SPP,4096,4096,0.3333333333333333,1.0132070769997508,0.002,True,sorting,16,0.7,5000,1.0,0.3333333333333333,153.0,3.0,0,24,16.052,24078,321,0,0.0,6,4
quicksort_size65536_seed0_loads,GMC,4096,4096,0.15208333333333332,1.3485903814262024,0.08133333333333333,True,sorting,16,0.7,5000,0.47540983606557374,0.3448275862068966,176.60344827586206,26.603448275862068,0,976,12.06,18090,6428,0,0.0,480,407
quicksort_size65536_seed0_loads,HashedContext-H16,8192,8320,0.0,0.9743978911211407,0.42733333333333334,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,5128,16.691333333333333,25037,0,0,0.0,1484,1484
quicksort_size65536_seed0_loads,Markov-N-H16,8192,8192,0.0,0.999959011353855,0.0006666666666666666,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,8,16.264666666666667,24397,0,0,0.0,5,5
quicksort_size65536_seed0_loads,VLDP,8192,8192,0.0,1.0,0.0,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,16.264,24396,0,0,0.0,0,0
quicksort_size65536_seed0_loads,SPP,8192,8192,0.13333333333333333,1.0355717802869513,0.008666666666666666,True,sorting,16,0.7,5000,0.6153846153846154,0.5,148.625,-1.375,0,104,15.705333333333334,23558,851,0,0.0,15,13
quicksort_size65536_seed0_loads,GMC,8192,8192,0.15833333333333333,1.3364009860312243,0.08133333333333333,True,sorting,16,0.7,5000,0.47540983606557374,0.3620689655172414,169.93103448275863,19.93103448275862,0,976,12.17,18255,6263,0,0.0,480,404
quicksort_size65536_seed0_loads,HashedContext-H16,16384,16512,0.0,0.9717973231357553,0.472,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,5664,16.736,25104,0,0,0.0,1429,1429
quicksort_size65536_seed0_loads,Markov-N-H16,16384,16384,0.0,0.999959011353855,0.0006666666666666666,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,8,16.264666666666667,24397,0,0,0.0,5,5
quicksort_size65536_seed0_loads,VLDP,16384,16384,0.0,1.0,0.0,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,16.264,24396,0,0,0.0,0,0
quicksort_size65536_seed0_loads,SPP,16384,16384,0.0,1.0,0.0,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,16.264,24396,0,0,0.0,3,3
